asin,ISBN10,title,brand,availability,discount,initial_price,final_price,currency,rating,reviews_count,categories,best_sellers_rank,timestamp,url
B00WXS68T4,,A Court of Thorns and Roses,"Sarah J. Maas (Author), Jennifer Ikeda (Narrator), Recorded Books (Publisher) & 0 more",,,,,USD,4.7 out of 5 stars,35943,"[""Books"",""Teen & Young Adult"",""Literature & Fiction"",""Action & Adventure"",""Fantasy""]","[{""category"":""Audible Books & Originals / Teen & Young Adult"",""rank"":2},{""category"":""Books / Teens"",""rank"":98},{""category"":""Books / Teens / Romance"",""rank"":11},{""category"":""Books / Teens / Science Fiction & Fantasy"",""rank"":37},{""category"":""Audible Books & Originals / Teen & Young Adult / Science Fiction & Fantasy"",""rank"":2},{""category"":""Audible Books & Originals / Teen & Young Adult / Literature & Fiction"",""rank"":2},{""category"":""Books / Teens / Literature & Fiction"",""rank"":58},{""category"":""Books / Teens / Literature & Fiction / Action & Adventure"",""rank"":17},{""category"":""Books / Teens / Science Fiction & Fantasy / Fantasy"",""rank"":31},{""category"":""Books / Teens / Romance / Fantasy"",""rank"":1},{""category"":""Audible Books & Originals / Teen & Young Adult / Science Fiction & Fantasy / Fantasy"",""rank"":1},{""category"":""Audible Books & Originals / Teen & Young Adult / Romance"",""rank"":1},{""category"":""Audible Books & Originals / Teen & Young Adult / Science Fiction & Fantasy / Fantasy / Action & Adventure"",""rank"":1},{""category"":""Audible Books & Originals / Teen & Young Adult / Science Fiction & Fantasy / Fantasy / Epic"",""rank"":1},{""category"":""Audible Books & Originals / Teen & Young Adult / Romance / Science Fiction & Fantasy / Fantasy"",""rank"":1},{""category"":""Books / Teens / Literature & Fiction / Action & Adventure / Fantasy"",""rank"":9},{""category"":""Books / Teens / Science Fiction & Fantasy / Fantasy / Epic"",""rank"":11}]",2021-12-22T03:17:37.240Z,https://www.amazon.com/dp/B00WXS68T4
B00YQEFCR2,,Spilled Milk: Based on a True Story,"K. L. Randis (Author, Narrator), Audible Studios (Publisher)",,,,,USD,4.7 out of 5 stars,18179,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Biographical""]","[{""category"":""Books / Literature & Fiction / Contemporary"",""rank"":65},{""category"":""Books / Literature & Fiction / Genre Fiction / Biographical"",""rank"":29}]",2021-12-22T03:17:32.907Z,https://www.amazon.com/dp/B00YQEFCR2
B00WZKNDJS,,The Last Wish,"Andrzej Sapkowski (Author), Peter Kenny (Narrator), Hachette Audio (Publisher) & 0 more",,,,,USD,4.7 out of 5 stars,21862,"[""Books"",""Science Fiction & Fantasy"",""Fantasy"",""Anthologies""]","[{""category"":""Audible Books & Originals"",""rank"":14},{""category"":""Books / Science Fiction & Fantasy"",""rank"":16},{""category"":""Audible Books & Originals / Science Fiction & Fantasy"",""rank"":5},{""category"":""Books / Science Fiction & Fantasy / Fantasy"",""rank"":10},{""category"":""Audible Books & Originals / Science Fiction & Fantasy / Fantasy"",""rank"":3},{""category"":""Books / Science Fiction & Fantasy / Fantasy / Anthologies"",""rank"":1},{""category"":""Books / Science Fiction & Fantasy / Fantasy / Epic"",""rank"":4},{""category"":""Audible Books & Originals / Science Fiction & Fantasy / Fantasy / Anthologies & Short Stories"",""rank"":1},{""category"":""Audible Books & Originals / Science Fiction & Fantasy / Fantasy / Epic"",""rank"":2}]",2021-12-22T03:17:42.913Z,https://www.amazon.com/dp/B00WZKNDJS
B00XCK2ZXA,,"SuperLife: The 5 Forces That Will Make You Healthy, Fit, and Eternally Awesome","Darin Olien (Author, Narrator), Matt Burns (Narrator), HarperAudio (Publisher) & 0 more",,,,,USD,4.7 out of 5 stars,10050,"[""Books"",""Health, Fitness & Dieting"",""Diets & Weight Loss"",""Detoxes & Cleanses""]","[{""category"":""Audible Books & Originals / Health & Wellness / Fitness, Diet & Nutrition"",""rank"":54},{""category"":""Audible Books & Originals / Health & Wellness / Fitness, Diet & Nutrition / Diets, Nutrition & Healthy Eating"",""rank"":40},{""category"":""Books / Health, Fitness & Dieting / Diets & Weight Loss / Detoxes & Cleanses"",""rank"":54}]",2021-12-22T03:17:33.435Z,https://www.amazon.com/dp/B00XCK2ZXA
B00Z82EMA4,,Grey: Fifty Shades of Grey as Told by Christian,"Zachary Webber (Narrator), E. L. James (Author), Random House Audio (Publisher) & 0 more",,,,,USD,4.5 out of 5 stars,34483,"[""Books"",""Literature & Fiction"",""Women's Fiction"",""Contemporary""]","[{""category"":""Audible Books & Originals / Romance"",""rank"":74},{""category"":""Audible Books & Originals / Romance / Contemporary"",""rank"":32}]",2021-12-22T03:17:36.848Z,https://www.amazon.com/dp/B00Z82EMA4
B00XV0VZV4,,Blood of Elves,"Andrzej Sapkowski (Author), Peter Kenny (Narrator), Hachette Audio (Publisher) & 0 more",,,,,USD,4.6 out of 5 stars,10818,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Fantasy""]","[{""category"":""Audible Books & Originals / Science Fiction & Fantasy"",""rank"":21},{""category"":""Books / Science Fiction & Fantasy / Fantasy"",""rank"":47},{""category"":""Audible Books & Originals / Science Fiction & Fantasy / Fantasy"",""rank"":15},{""category"":""Books / Literature & Fiction / Action & Adventure"",""rank"":31},{""category"":""Books / Literature & Fiction / Action & Adventure / Fantasy"",""rank"":17},{""category"":""Books / Science Fiction & Fantasy / Fantasy / Epic"",""rank"":22},{""category"":""Audible Books & Originals / Science Fiction & Fantasy / Fantasy / Epic"",""rank"":7}]",2021-12-22T03:17:35.846Z,https://www.amazon.com/dp/B00XV0VZV4
B00X0TKUS0,,48 Laws of Power,"Robert Greene (Author), Richard Poe (Narrator), HighBridge, a Division of Recorded Books (Publisher) & 0 more",,,,,USD,4.7 out of 5 stars,33383,"[""Books"",""Politics & Social Sciences"",""Politics & Government"",""Political Science"",""History & Theory""]","[{""category"":""Books / Politics & Social Sciences"",""rank"":39},{""category"":""Books / Politics & Social Sciences / Philosophy"",""rank"":12},{""category"":""Books / Politics & Social Sciences / Politics & Government"",""rank"":18},{""category"":""Books / Politics & Social Sciences / Politics & Government / Political Science"",""rank"":3},{""category"":""Books / Politics & Social Sciences / Philosophy / Ethics & Morality"",""rank"":6},{""category"":""Books / Politics & Social Sciences / Politics & Government / Political Science / History & Theory"",""rank"":3}]",2021-12-22T03:17:47.651Z,https://www.amazon.com/dp/B00X0TKUS0
B00YTXTIDO,,The Short Drop (Gibson Vaughn),Matthew FitzSimmons,,,,,USD,4.5 out of 5 stars,11173,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]","[{""category"":""Kindle Store / Whispersync for Voice / Add Narration for $3.99 or Less"",""rank"":17}]",2021-12-22T03:17:36.669Z,https://www.amazon.com/dp/B00YTXTIDO
B00Y7USB14,,How Not to Die: Discover the Foods Scientifically Proven to Prevent and Reverse Disease,Gene Stone,,,,,USD,4.7 out of 5 stars,18231,"[""Books"",""Crafts, Hobbies & Home"",""Home Improvement & Design""]","[{""category"":""Kindle Store / Whispersync for Voice / Health, Fitness & Dieting"",""rank"":23},{""category"":""Books / Crafts, Hobbies & Home / Sustainable Living"",""rank"":77},{""category"":""Kindle Store / Kindle eBooks / Health, Fitness & Dieting"",""rank"":65},{""category"":""Kindle Store / Kindle eBooks / Health, Fitness & Dieting / Diets & Weight Loss"",""rank"":3},{""category"":""Kindle Store / Kindle eBooks / Health, Fitness & Dieting / Nutrition"",""rank"":2},{""category"":""Kindle Store / Kindle eBooks / Health, Fitness & Dieting / Personal Health"",""rank"":8},{""category"":""Books / Health, Fitness & Dieting / Nutrition / Cancer Prevention"",""rank"":5},{""category"":""Books / Health, Fitness & Dieting / Diets & Weight Loss"",""rank"":89},{""category"":""Books / Health, Fitness & Dieting / Diets & Weight Loss / Food Counters"",""rank"":6},{""category"":""Kindle Store / Kindle eBooks / Health, Fitness & Dieting / Personal Health / Healthy Living"",""rank"":4},{""category"":""Books / Crafts, Hobbies & Home / Home Improvement & Design / How-to & Home Improvements / Green Housecleaning"",""rank"":66},{""category"":""Kindle Store / Kindle eBooks / Health, Fitness & Dieting / Diets & Weight Loss / Diets"",""rank"":3},{""category"":""Kindle Store / Kindle eBooks / Health, Fitness & Dieting / Diets & Weight Loss / Food Counters"",""rank"":2},{""category"":""Books / Health, Fitness & Dieting / Diets & Weight Loss / Other Diets"",""rank"":51}]",2021-12-22T03:17:39.001Z,https://www.amazon.com/dp/B00Y7USB14
B00YZ36Q38,,Make Me: Jack Reacher 20,"Lee Child (Author), Jeff Harding (Narrator), Random House Audiobooks (Publisher) & 0 more",,,,,USD,4.2 out of 5 stars,16494,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Crime""]","[{""category"":""Audible Books & Originals / Literature & Fiction / Action & Adventure / Mystery, Thriller & Suspense / Crime"",""rank"":93}]",2021-12-22T03:18:36.320Z,https://www.amazon.com/dp/B00YZ36Q38
B0106E2CO6,,Career of Evil (Cormoran Strike Book 3),Robert Galbraith,,,,,USD,4.5 out of 5 stars,11893,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]","[{""category"":""Kindle Store / Kindle eBooks / Literature & Fiction / Literary Fiction / British & Irish"",""rank"":94}]",2021-12-22T03:18:38.065Z,https://www.amazon.com/dp/B0106E2CO6
B010MSFATU,,Between the World and Me,"Ta-Nehisi Coates (Author, Narrator), Random House Audio (Publisher)",,,,,USD,4.7 out of 5 stars,18421,"[""Books"",""Politics & Social Sciences"",""Sociology"",""Race Relations"",""Discrimination & Racism""]","[{""category"":""Audible Books & Originals / History"",""rank"":59},{""category"":""Audible Books & Originals / History / Americas"",""rank"":31},{""category"":""Audible Books & Originals / History / Americas / United States"",""rank"":30},{""category"":""Books / Politics & Social Sciences / Sociology / Race Relations"",""rank"":41},{""category"":""Books / Biographies & Memoirs / Community & Culture / Black & African American"",""rank"":69},{""category"":""Books / Politics & Social Sciences / Sociology / Race Relations / Discrimination & Racism"",""rank"":38}]",2021-12-22T03:18:38.225Z,https://www.amazon.com/dp/B010MSFATU
B011G3HI9U,,Lilac Girls: A Novel,Martha Hall Kelly,,,,,USD,4.6 out of 5 stars,13104,"[""Books"",""Literature & Fiction"",""Genre Fiction""]","[{""category"":""Kindle Store / Kindle eBooks / Literature & Fiction / Historical Fiction / German"",""rank"":40},{""category"":""Kindle Store / Kindle eBooks / Literature & Fiction / Historical Fiction / European"",""rank"":74}]",2021-12-22T03:18:38.318Z,https://www.amazon.com/dp/B011G3HI9U
B012C0PFCS,,"VTech Musical Rhymes Book, Pink",VTech,In Stock.,,,17.99,USD,4.8 out of 5 stars,18477,"[""Toys & Games"",""Learning & Education"",""Electronic Learning Toys"",""Books""]","[{""category"":""Toys & Games"",""rank"":72},{""category"":""Toys & Games / Learning & Education"",""rank"":21},{""category"":""Toys & Games / Preschool"",""rank"":34},{""category"":""Toys & Games / Preschool / Pre-Kindergarten Toys"",""rank"":30},{""category"":""Toys & Games / Preschool / Toddler Toys"",""rank"":9},{""category"":""Toys & Games / Learning & Education / Electronic Learning Toys"",""rank"":8},{""category"":""Toys & Games / Learning & Education / Electronic Learning Toys / Books"",""rank"":1},{""category"":""Toys & Games / Preschool / Pre-Kindergarten Toys / Learning"",""rank"":7},{""category"":""Toys & Games / Preschool / Toddler Toys / Learning"",""rank"":8}]",2021-12-22T03:18:43.635Z,https://www.amazon.com/dp/B012C0PFCS
B012EM80FS,,"My Hero Academia, Vol. 1: Izuku Midoriya: Origin",Kohei HorikoshiCaleb D. Cook,,,,,USD,4.8 out of 5 stars,10756,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]","[{""category"":""Kindle Store / Kindle eBooks / Teen & Young Adult / Comics & Graphic Novels"",""rank"":28},{""category"":""Kindle Store / Kindle eBooks / Comics, Manga & Graphic Novels / Manga"",""rank"":95},{""category"":""Kindle Store / Kindle eBooks / Comics, Manga & Graphic Novels / Manga / Action & Adventure"",""rank"":25},{""category"":""Kindle Store / Kindle eBooks / Comics, Manga & Graphic Novels / Manga / Fantasy"",""rank"":37},{""category"":""Kindle Store / Kindle eBooks / Comics, Manga & Graphic Novels / Manga / Science Fiction"",""rank"":20},{""category"":""Kindle Store / Kindle eBooks / Comics, Manga & Graphic Novels / Manga / Shounen"",""rank"":24},{""category"":""Kindle Store / Kindle eBooks / Teen & Young Adult / Comics & Graphic Novels / Manga"",""rank"":7},{""category"":""Kindle Store / Kindle eBooks / Teen & Young Adult / Comics & Graphic Novels / Superheroes"",""rank"":14},{""category"":""Kindle Store / Kindle eBooks / Comics, Manga & Graphic Novels / Manga / Media Tie-In"",""rank"":57},{""category"":""Books / Teens / Literature & Fiction / Comics & Graphic Novels / Superheroes"",""rank"":69}]",2021-12-22T03:19:41.534Z,https://www.amazon.com/dp/B012EM80FS
B011PVWPIC,,"Make Me: Jack Reacher, Book 20","Lee Child (Author), Dick Hill (Narrator), Random House Audio (Publisher) & 0 more",,,,,USD,4.2 out of 5 stars,16494,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]","[{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Thriller & Suspense / Military"",""rank"":32},{""category"":""Audible Books & Originals / Literature & Fiction / Action & Adventure / Mystery, Thriller & Suspense / Mystery"",""rank"":19},{""category"":""Audible Books & Originals / Literature & Fiction / Action & Adventure / Mystery, Thriller & Suspense / Thriller & Suspense"",""rank"":62}]",2021-12-22T03:19:41.790Z,https://www.amazon.com/dp/B011PVWPIC
B012BNM1LO,,Six of Crows,"Leigh Bardugo (Author), Jay Snyder (Narrator), Brandon Rubin (Narrator), Fred Berman (Narrator), Lauren Fortgang (Narrator), Roger Clark (Narrator), Elizabeth Evans (Narrator), Tristan Morris (Narrator), Audible Studios (Publisher) & 6 more",,,,,USD,4.7 out of 5 stars,18306,"[""Books"",""Teen & Young Adult"",""Literature & Fiction"",""Action & Adventure"",""Fantasy""]","[{""category"":""Audible Books & Originals / Teen & Young Adult"",""rank"":19},{""category"":""Books / Teens / Mysteries & Thrillers"",""rank"":25},{""category"":""Audible Books & Originals / Teen & Young Adult / Mystery, Thriller & Suspense"",""rank"":3},{""category"":""Audible Books & Originals / Teen & Young Adult / Science Fiction & Fantasy"",""rank"":17},{""category"":""Audible Books & Originals / Teen & Young Adult / Mystery, Thriller & Suspense / Crime"",""rank"":1},{""category"":""Audible Books & Originals / Teen & Young Adult / Mystery, Thriller & Suspense / Thrillers & Suspense"",""rank"":2},{""category"":""Books / Teens / Literature & Fiction / Action & Adventure / Mystery & Thriller"",""rank"":8},{""category"":""Books / Teens / Mysteries & Thrillers / Fantasy & Supernatural"",""rank"":4},{""category"":""Books / Teens / Mysteries & Thrillers / Law & Crime"",""rank"":6},{""category"":""Books / Teens / Mysteries & Thrillers / Thrillers & Suspense"",""rank"":23},{""category"":""Audible Books & Originals / Teen & Young Adult / Literature & Fiction"",""rank"":18},{""category"":""Audible Books & Originals / Teen & Young Adult / Science Fiction & Fantasy / Fantasy"",""rank"":12},{""category"":""Audible Books & Originals / Teen & Young Adult / Science Fiction & Fantasy / Fantasy / Action & Adventure"",""rank"":5},{""category"":""Books / Teens / Literature & Fiction / Action & Adventure / Fantasy"",""rank"":49}]",2021-12-22T03:19:35.726Z,https://www.amazon.com/dp/B012BNM1LO
B012BQ4GQE,,Queen of Shadows,"Sarah J. Maas (Author), Elizabeth Evans (Narrator), Audible Studios (Publisher) & 0 more",,,,,USD,4.8 out of 5 stars,13843,"[""Books"",""Teen & Young Adult"",""Literature & Fiction"",""Action & Adventure"",""Fantasy""]","[{""category"":""Audible Books & Originals / Teen & Young Adult"",""rank"":27},{""category"":""Audible Books & Originals / Teen & Young Adult / Science Fiction & Fantasy"",""rank"":24},{""category"":""Audible Books & Originals / Teen & Young Adult / Literature & Fiction"",""rank"":26},{""category"":""Books / Teens / Romance"",""rank"":98},{""category"":""Books / Teens / Romance / Fantasy"",""rank"":30},{""category"":""Audible Books & Originals / Teen & Young Adult / Science Fiction & Fantasy / Fantasy"",""rank"":19},{""category"":""Audible Books & Originals / Teen & Young Adult / Romance"",""rank"":7},{""category"":""Audible Books & Originals / Teen & Young Adult / Science Fiction & Fantasy / Fantasy / Action & Adventure"",""rank"":7},{""category"":""Audible Books & Originals / Teen & Young Adult / Science Fiction & Fantasy / Fantasy / Epic"",""rank"":9},{""category"":""Audible Books & Originals / Teen & Young Adult / Romance / Science Fiction & Fantasy / Fantasy"",""rank"":5},{""category"":""Books / Teens / Literature & Fiction / Action & Adventure / Fantasy"",""rank"":64},{""category"":""Books / Teens / Science Fiction & Fantasy / Fantasy / Epic"",""rank"":52}]",2021-12-22T03:19:35.717Z,https://www.amazon.com/dp/B012BQ4GQE
